ID,Area,City,Restaurant,Avg Spend,Food type
7681,Powai,Mumbai,"104,59,37",800,Mughlai
7682,Powai,Mumbai,"14,63",600,Mughlai
7683,Powai,Mumbai,37,100,Mughlai
7684,Powai,Mumbai,"61,59,55,112,18",200,Mughlai
7685,Powai,Mumbai,"20,42,60,62",600,Mughlai
7686,Powai,Mumbai,"98,92,106,53,75",200,Mughlai
7687,Powai,Mumbai,"98,104,87,63,110",100,Mughlai
7688,Powai,Mumbai,91,100,Mughlai
7689,Powai,Mumbai,"101,52,53",100,Mughlai
7690,Powai,Mumbai,"50,51,54",100,Mughlai
7691,Powai,Mumbai,6,700,Mughlai
7692,Powai,Mumbai,"65,86,29,95",200,Mughlai
7693,Powai,Mumbai,"45,16",800,Mughlai
7694,Powai,Mumbai,"21,71",500,Mughlai
7695,Powai,Mumbai,"101,87,5",600,Mughlai
7696,Powai,Mumbai,"57,4,41,61",1100,Mughlai
7697,Powai,Mumbai,"93,13,48,67,26",800,Mughlai
7698,Powai,Mumbai,"109,78,30,14",400,Mughlai
7699,Powai,Mumbai,"37,5,67,39,65",700,Mughlai
7700,Powai,Mumbai,"21,40",500,Mughlai
7701,Powai,Mumbai,"92,86,28,78",1000,Mughlai
7702,Powai,Mumbai,"86,13,82,52,40",600,Mughlai
7703,Powai,Mumbai,"22,76",1100,Mughlai
7704,Powai,Mumbai,"109,47,46,73",1000,Mughlai
7705,Powai,Mumbai,"41,58",500,Mughlai
7706,Powai,Mumbai,"101,16,5",700,Mughlai
7707,Powai,Mumbai,"3,5,65",1100,Mughlai
7708,Powai,Mumbai,"97,17,100,23",400,Mughlai
7709,Powai,Mumbai,"72,91,32,4,20",200,Mughlai
7710,Powai,Mumbai,"63,38",400,Mughlai
7711,Powai,Mumbai,"4,51,25,48",300,Mughlai
7712,Powai,Mumbai,"60,6",700,Mughlai
7713,Powai,Mumbai,10,100,Mughlai
7714,Powai,Mumbai,"86,29,1",400,Mughlai
7715,Powai,Mumbai,"70,15,39,62",700,Mughlai
7716,Powai,Mumbai,"54,11,4,45",900,Mughlai
7717,Powai,Mumbai,"105,68,103,4",1100,Mughlai
7718,Powai,Mumbai,"39,81,68,105,15",700,Mughlai
7719,Powai,Mumbai,18,1100,Mughlai
7720,Powai,Mumbai,"31,59,93",1000,Mughlai
7721,Powai,Mumbai,"108,43",200,Mughlai
7722,Powai,Mumbai,"84,11",900,Mughlai
7723,Powai,Mumbai,"22,27,5,54,108",500,Mughlai
7724,Powai,Mumbai,"22,4,89,17,64",400,Mughlai
7725,Powai,Mumbai,"51,88,68,31,87",500,Mughlai
7726,Powai,Mumbai,"54,55,95,16,80",700,Mughlai
7727,Powai,Mumbai,"55,86,66,68",500,Mughlai
7728,Powai,Mumbai,"76,96,93",1000,Mughlai
7729,Powai,Mumbai,"20,59",1000,Mughlai
7730,Powai,Mumbai,"90,40",600,Mughlai
7731,Powai,Mumbai,"55,79,16,97",800,Mughlai
7732,Powai,Mumbai,6,1100,Mughlai
7733,Powai,Mumbai,"16,18,32",300,Mughlai
7734,Powai,Mumbai,"102,52,12,14",400,Mughlai
7735,Powai,Mumbai,"69,40,87,85,55",1100,Mughlai
7736,Powai,Mumbai,"53,92,34,8,33",400,Mughlai
7737,Powai,Mumbai,67,800,Mughlai
7738,Powai,Mumbai,3100111,200,Mughlai
7739,Powai,Mumbai,"99,53,54",700,Mughlai
7740,Powai,Mumbai,69,700,Mughlai
7741,Powai,Mumbai,92,800,Mughlai
7742,Powai,Mumbai,109,600,Mughlai
7743,Powai,Mumbai,76103,1100,Mughlai
7744,Powai,Mumbai,51,800,Mughlai
7745,Powai,Mumbai,"34,69,105,52",1100,Mughlai
7746,Powai,Mumbai,"57,83",700,Mughlai
7747,Powai,Mumbai,"103,22,94,110,56",700,Mughlai
7748,Powai,Mumbai,"63,45,80,113,41",800,Mughlai
7749,Powai,Mumbai,"85,90,106,44,6",800,Mughlai
7750,Powai,Mumbai,"47,58,61,37,94",400,Mughlai
7751,Powai,Mumbai,"104,16,4,29",700,Mughlai
7752,Powai,Mumbai,"25,50,71,82",900,Mughlai
7753,Powai,Mumbai,41,300,Mughlai
7754,Powai,Mumbai,"13,63,79,18",1100,Mughlai
7755,Powai,Mumbai,"23,93,31,35,94",100,Mughlai
7756,Powai,Mumbai,"22,18,104",300,Mughlai
7757,Powai,Mumbai,"54,78,50,25",1100,Mughlai
7758,Powai,Mumbai,"107,112,33,37,3",900,Mughlai
7759,Powai,Mumbai,"16,15",100,Mughlai
7760,Powai,Mumbai,"93,77,59",1000,Mughlai
7761,Powai,Mumbai,"96,86,21,62",200,Mughlai
7762,Powai,Mumbai,"47,60",400,Mughlai
7763,Powai,Mumbai,"70,27,31,110,102",1000,Mughlai
7764,Powai,Mumbai,108107,800,Mughlai
7765,Powai,Mumbai,10,1000,Mughlai
7766,Powai,Mumbai,"14,72",500,Mughlai
7767,Powai,Mumbai,57,1100,Mughlai
7768,Powai,Mumbai,"110,92",900,Mughlai
7769,Powai,Mumbai,8,200,Mughlai
7770,Powai,Mumbai,"23,28,108,34",300,Mughlai
7771,Powai,Mumbai,"82,91,9,98",200,Mughlai
7772,Powai,Mumbai,"106,87,69,8,86",300,Mughlai
7773,Powai,Mumbai,64,100,Mughlai
7774,Powai,Mumbai,"22,1,19,37,29",800,Mughlai
7775,Powai,Mumbai,"8,36,86,35,92",900,Mughlai
7776,Powai,Mumbai,"80,89,109,65,30",100,Mughlai
7777,Powai,Mumbai,"27,56",200,Mughlai
7778,Powai,Mumbai,25,100,Mughlai
7779,Powai,Mumbai,47,100,Mughlai
7780,Powai,Mumbai,3,600,Mughlai
7781,Powai,Mumbai,"21,49,72,94",400,Mughlai
7782,Powai,Mumbai,59,900,Mughlai
7783,Powai,Mumbai,"25,3,41,113,79",900,Mughlai
7784,Powai,Mumbai,"54,89,37",400,Mughlai
7785,Powai,Mumbai,2,800,Mughlai
7786,Powai,Mumbai,"57,8,70,13,49",900,Mughlai
7787,Powai,Mumbai,14,900,Mughlai
7788,Powai,Mumbai,"39,25,113,4",600,Mughlai
7789,Powai,Mumbai,"17,62",300,Mughlai
7790,Powai,Mumbai,92,400,Mughlai
7791,Powai,Mumbai,"31,17,27",900,Mughlai
7792,Powai,Mumbai,"73,72,41,28",100,Mughlai
7793,Powai,Mumbai,"14,69,98,71",100,Mughlai
7794,Powai,Mumbai,"56,81",400,Mughlai
7795,Powai,Mumbai,97,400,Mughlai
7796,Powai,Mumbai,"9,91,83,65,89",900,Mughlai
7797,Powai,Mumbai,7,900,Mughlai
7798,Powai,Mumbai,"12,52,86,16",900,Mughlai
7799,Powai,Mumbai,"90,37,11",800,Mughlai
7800,Powai,Mumbai,45,1100,Mughlai
7801,Powai,Mumbai,86,400,Mughlai
7802,Powai,Mumbai,"107,34,86,1,85",800,Mughlai
7803,Powai,Mumbai,"75,22",200,Mughlai
7804,Powai,Mumbai,"62,71,100,52,39",900,Mughlai
7805,Powai,Mumbai,51,700,Mughlai
7806,Powai,Mumbai,17,800,Mughlai
7807,Powai,Mumbai,79,300,Mughlai
7808,Powai,Mumbai,"101,92,12",900,Mughlai
7809,Powai,Mumbai,"103,6,93,36,109",700,Mughlai
7810,Powai,Mumbai,"86,19",900,Mughlai
7811,Powai,Mumbai,"4,47,31",500,Mughlai
7812,Powai,Mumbai,"13,107,84,64",200,Mughlai
7813,Powai,Mumbai,96,300,Mughlai
7814,Powai,Mumbai,"83,25,45,102",600,Mughlai
7815,Powai,Mumbai,"21,99,60",800,Mughlai
7816,Powai,Mumbai,108,900,Mughlai
7817,Powai,Mumbai,"33,10,5,104",1000,Mughlai
7818,Powai,Mumbai,"88,57,39",700,Mughlai
7819,Powai,Mumbai,90,1100,Mughlai
7820,Powai,Mumbai,"96,85",200,Mughlai
7821,Powai,Mumbai,"41,76,13",1100,Mughlai
7822,Powai,Mumbai,"32,51,110,26",400,Mughlai
7823,Powai,Mumbai,"108,1,35",400,Mughlai
7824,Powai,Mumbai,"74,37",600,Mughlai
7825,Powai,Mumbai,24,300,Mughlai
7826,Powai,Mumbai,"55,7",300,Mughlai
7827,Powai,Mumbai,50,800,Mughlai
7828,Powai,Mumbai,"5,19,107",1000,Mughlai
7829,Powai,Mumbai,"100,80,31",100,Mughlai
7830,Powai,Mumbai,"81,32,72",500,Mughlai
7831,Powai,Mumbai,31,500,Mughlai
7832,Powai,Mumbai,"100,37,3",200,Mughlai
7833,Powai,Mumbai,44,300,Mughlai
7834,Powai,Mumbai,"59,8,99,109,75",800,Mughlai
7835,Powai,Mumbai,6,900,Mughlai
7836,Powai,Mumbai,"2,49",400,Mughlai
7837,Powai,Mumbai,"50,36,10,44,6",200,Mughlai
7838,Powai,Mumbai,"87,15,39,110",900,Mughlai
7839,Powai,Mumbai,"113,93,2,82",400,Mughlai
7840,Powai,Mumbai,"104,85,12,63,26",400,Mughlai
7841,Powai,Mumbai,"1,51,12,30,22",800,Mughlai
7842,Powai,Mumbai,105,800,Mughlai
7843,Powai,Mumbai,"6,61",900,Mughlai
7844,Powai,Mumbai,"94,50,91",1000,Mughlai
7845,Powai,Mumbai,"38,49",500,Mughlai
7846,Powai,Mumbai,"50,63,68,28,49",300,Mughlai
7847,Powai,Mumbai,"18,15",700,Mughlai
7848,Powai,Mumbai,"77,81,40,6,58",1100,Mughlai
7849,Powai,Mumbai,"101,72",700,Mughlai
7850,Powai,Mumbai,104,1000,Mughlai
7851,Powai,Mumbai,"16,6,33,75,72",700,Mughlai
7852,Powai,Mumbai,"57,22",900,Mughlai
7853,Powai,Mumbai,"34,93",200,Mughlai
7854,Powai,Mumbai,82,200,Mughlai
7855,Powai,Mumbai,"50,68,94,33,61",1000,Mughlai
7856,Powai,Mumbai,15,800,Mughlai
7857,Powai,Mumbai,"5,1,83,67",300,Mughlai
7858,Powai,Mumbai,"41,23,53,107,95",1000,Mughlai
7859,Powai,Mumbai,53,1100,Mughlai
7860,Powai,Mumbai,77,1000,Mughlai
7861,Powai,Mumbai,"19,27,4,32",100,Mughlai
7862,Powai,Mumbai,"86,49",100,Mughlai
7863,Powai,Mumbai,101,200,Mughlai
7864,Powai,Mumbai,"38,107,14",1100,Mughlai
7865,Powai,Mumbai,"26,39",400,Mughlai
7866,Powai,Mumbai,"41,85,100,87,34",700,Mughlai
7867,Powai,Mumbai,34,800,Mughlai
7868,Powai,Mumbai,"36,57,102",1100,Mughlai
7869,Powai,Mumbai,"98,7,69,6,40",300,Mughlai
7870,Powai,Mumbai,72,200,Mughlai
7871,Powai,Mumbai,"82,35,43,86",500,Mughlai
7872,Powai,Mumbai,101,400,Mughlai
7873,Powai,Mumbai,"96,76,54",1100,Mughlai
7874,Powai,Mumbai,"66,39,104",600,Mughlai
7875,Powai,Mumbai,"61,69,70,95,51",300,Mughlai
7876,Powai,Mumbai,"101,55,43,18",500,Mughlai
7877,Powai,Mumbai,"26,21,48,81",600,Mughlai
7878,Powai,Mumbai,"2,83,71,108,104",600,Mughlai
7879,Powai,Mumbai,"113,7,20,30,12",1000,Mughlai
7880,Powai,Mumbai,"60,51,11,46,77",100,Mughlai
7881,Powai,Mumbai,"90,83",1000,Mughlai
7882,Powai,Mumbai,"7,101,8,0",1000,Mughlai
7883,Powai,Mumbai,"69,20",900,Mughlai
7884,Powai,Mumbai,"28,74,47",800,Mughlai
7885,Powai,Mumbai,99,600,Mughlai
7886,Powai,Mumbai,77,300,Mughlai
7887,Powai,Mumbai,49,300,Mughlai
7888,Powai,Mumbai,"83,90,41,93,49",200,Mughlai
7889,Powai,Mumbai,"52,62,80",1000,Mughlai
7890,Powai,Mumbai,"85,97,38,31,29",1000,Mughlai
7891,Powai,Mumbai,"12,73,36",100,Mughlai
7892,Powai,Mumbai,"44,75",200,Mughlai
7893,Powai,Mumbai,"54,41",300,Mughlai
7894,Powai,Mumbai,"70,44",1000,Mughlai
7895,Powai,Mumbai,"14,25,13,72",600,Mughlai
7896,Powai,Mumbai,101,800,Mughlai
7897,Powai,Mumbai,"35,42",700,Mughlai
7898,Powai,Mumbai,2,1000,Mughlai
7899,Powai,Mumbai,48,100,Mughlai
7900,Powai,Mumbai,"67,83",600,Mughlai
7901,Powai,Mumbai,37,600,Mughlai
7902,Powai,Mumbai,107,900,Mughlai
7903,Powai,Mumbai,1,400,Mughlai
7904,Powai,Mumbai,"6,76",300,Mughlai
7905,Powai,Mumbai,"76,28",300,Mughlai
7906,Powai,Mumbai,"9,72,33,69",400,Mughlai
7907,Powai,Mumbai,"80,65,56,83",200,Mughlai
7908,Powai,Mumbai,"61,75,33,60",900,Mughlai
7909,Powai,Mumbai,52,200,Mughlai
7910,Powai,Mumbai,"66,82,36",1100,Mughlai
7911,Powai,Mumbai,"59,57,70",900,Mughlai
7912,Powai,Mumbai,16,400,Mughlai
7913,Powai,Mumbai,105,400,Mughlai
7914,Powai,Mumbai,"103,106,51,94",1100,Mughlai
7915,Powai,Mumbai,58,1000,Mughlai
7916,Powai,Mumbai,"78,8,77,81,94",700,Mughlai
7917,Powai,Mumbai,84100,1100,Mughlai
7918,Powai,Mumbai,106,1000,Mughlai
7919,Powai,Mumbai,"28,102,10,23,45",300,Mughlai
7920,Powai,Mumbai,"35,33,57",200,Mughlai
7921,Powai,Mumbai,"111,94,48",100,Mughlai
7922,Powai,Mumbai,"74,32",600,Mughlai
7923,Powai,Mumbai,"60,102,40,71",800,Mughlai
7924,Powai,Mumbai,"49,41,101,80,96",400,Mughlai
7925,Powai,Mumbai,48,1100,Mughlai
7926,Powai,Mumbai,"34,109,90",500,Mughlai
7927,Powai,Mumbai,"92,51",600,Mughlai
7928,Powai,Mumbai,90,800,Mughlai
7929,Powai,Mumbai,"71,97",500,Mughlai
7930,Powai,Mumbai,"85,109,53,103",500,Mughlai
7931,Powai,Mumbai,52,300,Mughlai
7932,Powai,Mumbai,"98,56",1000,Mughlai
7933,Powai,Mumbai,"17,67,58,73",200,Mughlai
7934,Powai,Mumbai,68,1000,Mughlai
7935,Powai,Mumbai,"40,59,113,86",100,Mughlai
7936,Powai,Mumbai,"61,108,30",500,Mughlai
7937,Powai,Mumbai,"25,18,69,101,23",1100,Mughlai
7938,Powai,Mumbai,"5,102,7,110,32",400,Mughlai
7939,Powai,Mumbai,"77,5,47",600,Mughlai
7940,Powai,Mumbai,"22,54",1100,Mughlai
7941,Powai,Mumbai,"72,16",300,Mughlai
7942,Powai,Mumbai,47,600,Mughlai
7943,Powai,Mumbai,54,200,Mughlai
7944,Powai,Mumbai,"66,7",600,Mughlai
7945,Powai,Mumbai,"90,110,105,31",700,Mughlai
7946,Powai,Mumbai,40,300,Mughlai
7947,Powai,Mumbai,"82,45,14,32",600,Mughlai
7948,Powai,Mumbai,80,700,Mughlai
7949,Powai,Mumbai,"77,3,108,34",100,Mughlai
7950,Powai,Mumbai,"72,112,101,40,20",700,Mughlai
7951,Powai,Mumbai,28,800,Mughlai
7952,Powai,Mumbai,"29,3,89",200,Mughlai
7953,Powai,Mumbai,"47,111,73",900,Mughlai
7954,Powai,Mumbai,"28,63,10",1100,Mughlai
7955,Powai,Mumbai,63,500,Mughlai
7956,Powai,Mumbai,"23,59,30,72",700,Mughlai
7957,Powai,Mumbai,"99,35,41,26,60",300,Mughlai
7958,Powai,Mumbai,"47,37,91",800,Mughlai
7959,Powai,Mumbai,"95,46",200,Mughlai
7960,Powai,Mumbai,"96,103,13",800,Mughlai
7961,Powai,Mumbai,"108,101,54,67,55",800,Mughlai
7962,Powai,Mumbai,"1,101,86,6,20",400,Mughlai
7963,Powai,Mumbai,"6,35,45,43",700,Mughlai
7964,Powai,Mumbai,1,600,Mughlai
7965,Powai,Mumbai,94,500,Mughlai
7966,Powai,Mumbai,"47,65",300,Mughlai
7967,Powai,Mumbai,100,700,Mughlai
7968,Powai,Mumbai,"24,28,83,12,101",1100,Mughlai
7969,Powai,Mumbai,"56,19,21,34",900,Mughlai
7970,Powai,Mumbai,104105,500,Mughlai
7971,Powai,Mumbai,"23,22,106",900,Mughlai
7972,Powai,Mumbai,109,600,Mughlai
7973,Powai,Mumbai,"64,60",100,Mughlai
7974,Powai,Mumbai,23,500,Mughlai
7975,Powai,Mumbai,7,1100,Mughlai
7976,Powai,Mumbai,86,1000,Mughlai
7977,Powai,Mumbai,"46,97,87,100,45",500,Mughlai
7978,Powai,Mumbai,16,700,Mughlai
7979,Powai,Mumbai,"25,61,67",800,Mughlai
7980,Powai,Mumbai,"34,75,104,56,107",600,Mughlai
7981,Powai,Mumbai,"83,72,81",100,Mughlai
7982,Powai,Mumbai,"84,80,35,77,108",400,Mughlai
7983,Powai,Mumbai,"0,73",100,Mughlai
7984,Powai,Mumbai,"113,67",200,Mughlai
7985,Powai,Mumbai,"35,32",200,Mughlai
7986,Powai,Mumbai,"34,4,38,86",900,Mughlai
7987,Powai,Mumbai,"59,71,81",1100,Mughlai
7988,Powai,Mumbai,82,900,Mughlai
7989,Powai,Mumbai,"112,3,45,84,58",600,Mughlai
7990,Powai,Mumbai,78,1000,Mughlai
7991,Powai,Mumbai,"75,17,48,0",1000,Mughlai
7992,Powai,Mumbai,27,900,Mughlai
7993,Powai,Mumbai,"82,94,2",1100,Mughlai
7994,Powai,Mumbai,87,400,Mughlai
7995,Powai,Mumbai,"2,85,82",200,Mughlai
7996,Powai,Mumbai,"58,93",900,Mughlai
7997,Powai,Mumbai,"39,3",700,Mughlai
7998,Powai,Mumbai,42,200,Mughlai
7999,Powai,Mumbai,"58,66,9,108",700,Mughlai
8000,Powai,Mumbai,"85,56,55,58,36",300,Mughlai
8001,Powai,Mumbai,"94,12,40,35,82",1100,Mughlai
8002,Powai,Mumbai,"88,54,27,55,35",100,Mughlai
8003,Powai,Mumbai,112,700,Mughlai
8004,Powai,Mumbai,"83,2,71,58,19",700,Mughlai
8005,Powai,Mumbai,"86,50",900,Mughlai
8006,Powai,Mumbai,40,1000,Mughlai
8007,Powai,Mumbai,"14,77,94,112,96",800,Mughlai
8008,Powai,Mumbai,"89,97,5,15,113",700,Mughlai
8009,Powai,Mumbai,"98,0,58",1100,Mughlai
8010,Powai,Mumbai,40,100,Mughlai
8011,Powai,Mumbai,"90,49",1000,Mughlai
8012,Powai,Mumbai,"94,61",700,Mughlai
8013,Powai,Mumbai,80,500,Mughlai
8014,Powai,Mumbai,"76,33,80",300,Mughlai
8015,Powai,Mumbai,"11,82,26,17",300,Mughlai
8016,Powai,Mumbai,"95,70",800,Mughlai
8017,Powai,Mumbai,"46,97,104,23,43",700,Mughlai
8018,Powai,Mumbai,"107,6,67,78",600,Mughlai
8019,Powai,Mumbai,"56,88,46,14,45",300,Mughlai
8020,Powai,Mumbai,"95,25,79,14",500,Mughlai
8021,Powai,Mumbai,"89,64,60,69",200,Mughlai
8022,Powai,Mumbai,"65,8",1000,Mughlai
8023,Powai,Mumbai,"55,31,89",500,Mughlai
8024,Powai,Mumbai,"11,57",1100,Mughlai
8025,Powai,Mumbai,55109,1000,Mughlai
8026,Powai,Mumbai,"66,13,98",800,Mughlai
8027,Powai,Mumbai,"78,65",600,Mughlai
8028,Powai,Mumbai,"49,3,44",1100,Mughlai
8029,Powai,Mumbai,"55,12,15",800,Mughlai
8030,Powai,Mumbai,"2,77,43,67",1000,Mughlai
8031,Powai,Mumbai,"96,5,13,99,31",100,Mughlai
8032,Powai,Mumbai,"88,66,99",1000,Mughlai
8033,Powai,Mumbai,"32,101,113,74,40",600,Mughlai
8034,Powai,Mumbai,"71,51,110",600,Mughlai
8035,Powai,Mumbai,"39,42,73,22,46",900,Mughlai
8036,Powai,Mumbai,"95,79,40,31,26",400,Mughlai
8037,Powai,Mumbai,"13,50,102",700,Mughlai
8038,Powai,Mumbai,"4,8,72,99,74",600,Mughlai
8039,Powai,Mumbai,65,900,Mughlai
8040,Powai,Mumbai,73113,400,Mughlai
8041,Powai,Mumbai,"109,79,49,6,102",300,Mughlai
8042,Powai,Mumbai,56,200,Mughlai
8043,Powai,Mumbai,"97,36,105,16,79",800,Mughlai
8044,Powai,Mumbai,"19,36,88",800,Mughlai
8045,Powai,Mumbai,"14,16,78,105,17",500,Mughlai
8046,Powai,Mumbai,20,100,Mughlai
8047,Powai,Mumbai,95,700,Mughlai
8048,Powai,Mumbai,"98,19",600,Mughlai
8049,Powai,Mumbai,"5,41,96,15",1100,Mughlai
8050,Powai,Mumbai,58,900,Mughlai
8051,Powai,Mumbai,"25,89,13,29,72",500,Mughlai
8052,Powai,Mumbai,"50,36",700,Mughlai
8053,Powai,Mumbai,"67,32,113",1000,Mughlai
8054,Powai,Mumbai,99,1000,Mughlai
8055,Powai,Mumbai,"68,29",700,Mughlai
8056,Powai,Mumbai,"43,7,57,99,84",300,Mughlai
8057,Powai,Mumbai,7,800,Mughlai
8058,Powai,Mumbai,"63,8",400,Mughlai
8059,Powai,Mumbai,"108,43,91",600,Mughlai
8060,Powai,Mumbai,"62,83,100,13",900,Mughlai
8061,Powai,Mumbai,88,700,Mughlai
8062,Powai,Mumbai,"44,61",1100,Mughlai
8063,Powai,Mumbai,"95,70",900,Mughlai
8064,Powai,Mumbai,93,200,Mughlai
8065,Powai,Mumbai,"51,87,25,47",1100,Mughlai
8066,Powai,Mumbai,110,100,Mughlai
8067,Powai,Mumbai,"73,46,19,7,91",900,Mughlai
8068,Powai,Mumbai,10,200,Mughlai
8069,Powai,Mumbai,"85,81,12,54",300,Mughlai
8070,Powai,Mumbai,"1,62,79",500,Mughlai
8071,Powai,Mumbai,"17,15,67,12",400,Mughlai
8072,Powai,Mumbai,"67,60",700,Mughlai
8073,Powai,Mumbai,"49,99,10",600,Mughlai
8074,Powai,Mumbai,79,900,Mughlai
8075,Powai,Mumbai,"46,104,81,108",500,Mughlai
8076,Powai,Mumbai,"9,49,59,51",1100,Mughlai
8077,Powai,Mumbai,"9,97,8",300,Mughlai
8078,Powai,Mumbai,"5,67,113",400,Mughlai
8079,Powai,Mumbai,60,200,Mughlai
8080,Powai,Mumbai,"104,74,7,10,16",300,Mughlai
8081,Powai,Mumbai,"45,47",100,Mughlai
8082,Powai,Mumbai,"40,39",1100,Mughlai
8083,Powai,Mumbai,"9,64,31,0",700,Mughlai
8084,Powai,Mumbai,"50,73,84",300,Mughlai
8085,Powai,Mumbai,"54,59,9",1100,Mughlai
8086,Powai,Mumbai,103,200,Mughlai
8087,Powai,Mumbai,"35,9,53",300,Mughlai
8088,Powai,Mumbai,"66,111,84",700,Mughlai
8089,Powai,Mumbai,"107,71,43,46",1000,Mughlai
8090,Powai,Mumbai,"19,29,47",600,Mughlai
8091,Powai,Mumbai,"111,77,54",900,Mughlai
8092,Powai,Mumbai,105,200,Mughlai
8093,Powai,Mumbai,"48,44,0",700,Mughlai
8094,Powai,Mumbai,"69,53",1000,Mughlai
8095,Powai,Mumbai,"103,65",400,Mughlai
8096,Powai,Mumbai,"10,89,88,67",800,Mughlai
8097,Powai,Mumbai,"31,93",1000,Mughlai
8098,Powai,Mumbai,"30,8,72",300,Mughlai
8099,Powai,Mumbai,"12,79,41",900,Mughlai
8100,Powai,Mumbai,"14,104,58",900,Mughlai
8101,Powai,Mumbai,"105,43",600,Mughlai
8102,Powai,Mumbai,"65,107,4",1100,Mughlai
8103,Powai,Mumbai,"85,88,7",400,Mughlai
8104,Powai,Mumbai,"6,27",400,Mughlai
8105,Powai,Mumbai,63,400,Mughlai
8106,Powai,Mumbai,"19,57,46",200,Mughlai
8107,Powai,Mumbai,"93,82",200,Mughlai
8108,Powai,Mumbai,"113,44,23,73,108",700,Mughlai
8109,Powai,Mumbai,"73,20,30,80,36",100,Mughlai
8110,Powai,Mumbai,77101,400,Mughlai
8111,Powai,Mumbai,"113,90,76,69",400,Mughlai
8112,Powai,Mumbai,"9,24",800,Mughlai
8113,Powai,Mumbai,"7,72,24",500,Mughlai
8114,Powai,Mumbai,55,700,Mughlai
8115,Powai,Mumbai,"53,23",900,Mughlai
8116,Powai,Mumbai,"87,59",300,Mughlai
8117,Powai,Mumbai,"61,5,87,45,111",400,Mughlai
8118,Powai,Mumbai,"37,17,15,99",300,Mughlai
8119,Powai,Mumbai,"19,60",1100,Mughlai
8120,Powai,Mumbai,89,700,Mughlai
8121,Powai,Mumbai,"70,40,87,13,98",900,Mughlai
8122,Powai,Mumbai,"92,6,17,14",400,Mughlai
8123,Powai,Mumbai,60,200,Mughlai
8124,Powai,Mumbai,97,200,Mughlai
8125,Powai,Mumbai,"25,11",200,Mughlai
8126,Powai,Mumbai,"16,99,45,8",500,Mughlai
8127,Powai,Mumbai,"105,45",1000,Mughlai
8128,Powai,Mumbai,"25,48,102",700,Mughlai
8129,Powai,Mumbai,107,200,Mughlai
8130,Powai,Mumbai,"92,12",600,Mughlai
8131,Powai,Mumbai,"103,110,78,92,40",1100,Mughlai
8132,Powai,Mumbai,"99,61,52,76",1000,Mughlai
8133,Powai,Mumbai,"3,91,87,63",200,Mughlai
8134,Powai,Mumbai,"13,84",400,Mughlai
8135,Powai,Mumbai,"89,51",800,Mughlai
8136,Powai,Mumbai,30,1100,Mughlai
8137,Powai,Mumbai,"39,38,72",400,Mughlai
8138,Powai,Mumbai,"29,60,59",400,Mughlai
8139,Powai,Mumbai,101,700,Mughlai
8140,Powai,Mumbai,94110,900,Mughlai
8141,Powai,Mumbai,"30,58,59,13",700,Mughlai
8142,Powai,Mumbai,21,400,Mughlai
8143,Powai,Mumbai,"21,2",900,Mughlai
8144,Powai,Mumbai,"111,85",900,Mughlai
8145,Powai,Mumbai,"36,39",1000,Mughlai
8146,Powai,Mumbai,"73,110,76,43,66",100,Mughlai
8147,Powai,Mumbai,"94,92,72",400,Mughlai
8148,Powai,Mumbai,"112,105,93,41",100,Mughlai
8149,Powai,Mumbai,"3,44,79",500,Mughlai
8150,Powai,Mumbai,"109,78,28,69,81",200,Mughlai
8151,Powai,Mumbai,"34,97,43,29",600,Mughlai
8152,Powai,Mumbai,"10,31",500,Mughlai
8153,Powai,Mumbai,"95,15,52,56",600,Mughlai
8154,Powai,Mumbai,"1,12,65,60,63",1100,Mughlai
8155,Powai,Mumbai,"31,78",600,Mughlai
8156,Powai,Mumbai,"64,81",200,Mughlai
8157,Powai,Mumbai,"72,44,49,53,43",500,Mughlai
8158,Powai,Mumbai,112110,300,Mughlai
8159,Powai,Mumbai,"29,15,6",200,Mughlai
8160,Powai,Mumbai,"89,49,50,30",300,Mughlai
8161,Powai,Mumbai,"44,38,19,90",900,Mughlai
8162,Powai,Mumbai,"82,59,8",600,Mughlai
8163,Powai,Mumbai,86100,1100,Mughlai
8164,Powai,Mumbai,"106,69,87",700,Mughlai
8165,Powai,Mumbai,87,700,Mughlai
8166,Powai,Mumbai,106,900,Mughlai
8167,Powai,Mumbai,54,300,Mughlai
8168,Powai,Mumbai,"20,22,111",100,Mughlai
8169,Powai,Mumbai,"7,15,68,4,35",600,Mughlai
8170,Powai,Mumbai,0,300,Mughlai
8171,Powai,Mumbai,"32,36,48,62,91",700,Mughlai
8172,Powai,Mumbai,"86,76,71,74,66",100,Mughlai
8173,Powai,Mumbai,"89,48,5,98",100,Mughlai
8174,Powai,Mumbai,56,1100,Mughlai
8175,Powai,Mumbai,"87,91,59,1,4",800,Mughlai
8176,Powai,Mumbai,98,900,Mughlai
8177,Powai,Mumbai,"90,93,34",700,Mughlai
8178,Powai,Mumbai,"24,72",700,Mughlai
8179,Powai,Mumbai,60101,900,Mughlai
8180,Powai,Mumbai,85,400,Mughlai
8181,Powai,Mumbai,"21,8,92,108,113",600,Mughlai
8182,Powai,Mumbai,43,400,Mughlai
8183,Powai,Mumbai,17,100,Mughlai
8184,Powai,Mumbai,"89,33,65",400,Mughlai
8185,Powai,Mumbai,"42,78,107,94",600,Mughlai
8186,Powai,Mumbai,"78,43,65",1100,Mughlai
